Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
15470.0,576,1,63.419999999999995,1,1,1,111,Lost
15471.0,2,3,1316.56,5,3,4,534,Loyal
15472.0,113,1,371.56,3,1,2,312,Loyal
15473.0,14,11,1740.0,5,5,4,554,Loyal
15474.0,596,1,163.1,1,1,1,111,Lost
15475.0,77,1,454.10999999999996,3,1,2,312,Loyal
15476.0,380,5,2180.28,2,4,4,244,Lost
15477.0,650,1,368.4,1,1,2,112,Lost
15478.0,40,3,2024.98,4,3,4,434,Loyal
15479.0,733,1,147.4,1,1,1,111,Lost
15480.0,116,7,3592.25,3,4,5,345,Loyal
15481.0,401,1,1993.34,2,1,4,214,Lost
15482.0,16,24,8107.83,5,5,5,555,Loyal
15483.0,161,10,862.2,3,5,3,353,Loyal
15484.0,1,7,4624.8,5,4,5,545,Loyal
15485.0,30,8,5624.51,4,4,5,445,Loyal
15486.0,527,1,102.0,1,1,1,111,Lost
15487.0,680,1,231.32,1,1,1,111,Lost
15488.0,93,5,431.92,3,4,2,342,Loyal
15489.0,23,12,2327.36,4,5,4,454,Loyal
15490.0,430,2,188.1,1,2,1,121,Lost
15491.0,95,7,3090.85,3,4,5,345,Loyal
15492.0,28,2,659.4599999999999,4,2,3,423,Loyal
15493.0,33,11,4280.43,4,5,5,455,Loyal
15494.0,21,6,3770.95,4,4,5,445,Loyal
15495.0,379,1,246.5,2,1,1,211,Lost
15496.0,631,1,146.14000000000001,1,1,1,111,Lost
15497.0,18,11,8643.46,5,5,5,555,Loyal
15498.0,1,55,23860.81,5,5,5,555,Loyal
15499.0,724,1,161.6,1,1,1,111,Lost
15500.0,8,4,1131.56,5,3,3,533,Loyal
15501.0,405,2,402.5,2,2,2,222,Lost
15502.0,16,27,8673.53,5,5,5,555,Loyal
15503.0,363,2,267.15,2,2,2,222,Lost
15504.0,81,5,413.9,3,4,2,342,Loyal
15505.0,53,7,3497.14,4,4,5,445,Loyal
15506.0,23,6,2040.03,4,4,4,444,Loyal
15507.0,172,1,492.36,3,1,2,312,Loyal
15508.0,189,6,1000.27,3,4,3,343,Loyal
15509.0,380,1,166.51,2,1,1,211,Lost
15510.0,331,1,250.0,2,1,1,211,Lost
15511.0,12,5,909.23,5,4,3,543,Loyal
15512.0,156,4,331.58,3,3,2,332,Loyal
15513.0,31,41,27264.45,4,5,5,455,Loyal
15514.0,12,20,5422.28,5,5,5,555,Loyal
15515.0,387,1,171.81,2,1,1,211,Lost
15516.0,45,3,62.43,4,3,1,431,Loyal
15517.0,233,1,267.03,2,1,2,212,Loyal
15518.0,64,23,4103.78,3,5,5,355,Loyal
15519.0,383,2,344.61,2,2,2,222,Lost
15520.0,2,1,343.5,5,1,2,512,Loyal
15521.0,36,24,6674.44,4,5,5,455,Loyal
15522.0,33,2,398.84,4,2,2,422,Loyal
15523.0,84,18,17220.04,3,5,5,355,Loyal
15524.0,25,2,591.4,4,2,3,423,Loyal
15525.0,2,5,1280.8,5,4,4,544,Loyal
15526.0,33,2,148.44,4,2,1,421,Loyal
15527.0,19,31,5041.78,4,5,5,455,Loyal
15528.0,254,1,229.33,2,1,1,211,Lost
15529.0,23,13,5084.5,4,5,5,455,Loyal
15530.0,22,5,1813.72,4,4,4,444,Loyal
15531.0,8,2,2007.44,5,2,4,524,Loyal
15532.0,25,12,3708.05,4,5,5,455,Loyal
15533.0,19,5,746.92,4,4,3,443,Loyal
15534.0,726,1,162.25,1,1,1,111,Lost
15535.0,173,10,985.82,3,5,3,353,Loyal
15536.0,409,1,259.09,2,1,1,211,Lost
15537.0,163,1,110.92,3,1,1,311,Loyal
15538.0,538,11,3027.15,1,5,5,155,Lost
15539.0,7,1,538.46,5,1,2,512,Loyal
15540.0,11,2,460.68,5,2,2,522,Loyal
15541.0,114,1,85.13000000000001,3,1,1,311,Loyal
15542.0,512,4,895.9,1,3,3,133,Lost
15543.0,288,2,242.84,2,2,1,221,Lost
15544.0,9,26,8134.12,5,5,5,555,Loyal
15545.0,54,2,428.05,4,2,2,422,Loyal
15546.0,607,3,539.5500000000001,1,3,2,132,Lost
15547.0,7,28,10140.89,5,5,5,555,Loyal
15548.0,596,1,158.09,1,1,1,111,Lost
15549.0,77,9,2308.46,3,4,4,344,Loyal
15550.0,4,14,1995.6,5,5,4,554,Loyal
15551.0,37,9,1659.28,4,4,4,444,Loyal
15552.0,217,2,252.52,2,2,1,221,Loyal
15553.0,60,1,437.23,3,1,2,312,Loyal
15554.0,278,1,217.2,2,1,1,211,Lost
15555.0,12,46,11744.08,5,5,5,555,Loyal
15556.0,24,1,279.77,4,1,2,412,Loyal
15557.0,29,1,473.65000000000003,4,1,2,412,Loyal
15558.0,639,2,143.32999999999998,1,2,1,121,Lost
15559.0,568,1,1109.4,1,1,3,113,Lost
15560.0,398,2,153.52,2,2,1,221,Lost
15561.0,12,9,1856.54,5,4,4,544,Loyal
15562.0,352,3,673.3800000000001,2,3,3,233,Lost
15563.0,9,11,2781.21,5,5,4,554,Loyal
15564.0,463,2,70.74000000000001,1,2,1,121,Lost
15565.0,50,2,173.16,4,2,1,421,Loyal
15566.0,393,2,227.87,2,2,1,221,Lost
15567.0,19,1,186.01,4,1,1,411,Loyal
15568.0,3,3,758.29,5,3,3,533,Loyal
15569.0,104,10,3586.35,3,5,5,355,Loyal
15570.0,7,27,9246.99,5,5,5,555,Loyal
15571.0,12,14,4051.63,5,5,5,555,Loyal
15572.0,5,10,4068.67,5,5,5,555,Loyal
15573.0,32,5,1207.18,4,4,4,444,Loyal
15574.0,178,7,1476.7,3,4,4,344,Loyal
15575.0,620,1,30.1,1,1,1,111,Lost
15576.0,38,1,940.6700000000001,4,1,3,413,Loyal
15577.0,151,5,397.98,3,4,2,342,Loyal
15578.0,162,1,127.1,3,1,1,311,Loyal
15579.0,69,7,1267.25,3,4,4,344,Loyal
15580.0,377,14,1221.95,2,5,4,254,Lost
15581.0,121,43,5797.780000000001,3,5,5,355,Loyal
15582.0,25,3,682.9100000000001,4,3,3,433,Loyal
15583.0,376,1,107.86,2,1,1,211,Lost
15584.0,24,7,1275.0,4,4,4,444,Loyal
15585.0,177,1,455.3,3,1,2,312,Loyal
15586.0,591,4,1128.66,1,3,3,133,Lost
15587.0,50,7,1522.0800000000002,4,4,4,444,Loyal
15588.0,678,1,579.6,1,1,2,112,Lost
15589.0,253,4,456.58,2,3,2,232,Loyal
15590.0,289,6,1466.41,2,4,4,244,Lost
15591.0,583,3,217.9,1,3,1,131,Lost
15592.0,47,1,388.58,4,1,2,412,Loyal
15593.0,71,1,199.8,3,1,1,311,Loyal
15594.0,16,6,1767.53,5,4,4,544,Loyal
15595.0,488,1,357.6,1,1,2,112,Lost
15596.0,101,16,3023.59,3,5,5,355,Loyal
15597.0,30,3,554.52,4,3,2,432,Loyal
15598.0,35,4,543.02,4,3,2,432,Loyal
15599.0,27,3,1250.06,4,3,4,434,Loyal
15600.0,428,5,1178.71,1,4,3,143,Lost
15601.0,11,35,14919.220000000001,5,5,5,555,Loyal
15602.0,8,25,2975.9700000000003,5,5,5,555,Loyal
15603.0,79,3,74.73,3,3,1,331,Loyal
15604.0,52,1,216.39,4,1,1,411,Loyal
15605.0,36,10,1933.4,4,5,4,454,Loyal
15606.0,57,19,4733.47,4,5,5,455,Loyal
15607.0,337,13,1578.57,2,5,4,254,Lost
15608.0,28,5,1785.98,4,4,4,444,Loyal
15609.0,183,2,270.03000000000003,3,2,2,322,Loyal
15610.0,52,1,112.46000000000001,4,1,1,411,Loyal
15611.0,10,32,2858.37,5,5,4,554,Loyal
15612.0,36,2,195.15,4,2,1,421,Loyal
15613.0,610,1,433.71999999999997,1,1,2,112,Lost
15614.0,428,7,3008.86,1,4,5,145,Lost
15615.0,10,54,21282.07,5,5,5,555,Loyal
15616.0,438,1,317.11,1,1,2,112,Lost
15617.0,396,3,828.5500000000001,2,3,3,233,Lost
15618.0,33,5,747.031,4,4,3,443,Loyal
15619.0,11,1,336.40000000000003,5,1,2,512,Loyal
15620.0,50,8,1909.93,4,4,4,444,Loyal
15621.0,4,6,1158.77,5,4,3,543,Loyal
15622.0,3,30,7318.08,5,5,5,555,Loyal
15623.0,141,8,2437.05,3,4,4,344,Loyal
15624.0,117,4,588.13,3,3,3,333,Loyal
15625.0,100,14,3203.25,3,5,5,355,Loyal
15626.0,75,4,1049.37,3,3,3,333,Loyal
15627.0,457,2,566.9,1,2,2,122,Lost
15628.0,5,21,5603.360000000001,5,5,5,555,Loyal
15629.0,450,4,2240.9,1,3,4,134,Lost
15630.0,45,4,1475.45,4,3,4,434,Loyal
15631.0,642,1,596.67,1,1,3,113,Lost
15632.0,16,10,3147.31,5,5,5,555,Loyal
15633.0,509,18,4173.41,1,5,5,155,Lost
15634.0,17,2,554.65,5,2,2,522,Loyal
15635.0,396,1,100.35,2,1,1,211,Lost
15636.0,90,4,1444.58,3,3,4,334,Loyal
15637.0,53,5,797.59,4,4,3,443,Loyal
15638.0,301,9,2137.2,2,4,4,244,Lost
15639.0,134,5,1028.33,3,4,3,343,Loyal
15640.0,4,34,23835.41,5,5,5,555,Loyal
15641.0,105,12,5345.55,3,5,5,355,Loyal
15642.0,730,1,105.78000000000002,1,1,1,111,Lost
15643.0,179,6,647.4,3,4,3,343,Loyal
15644.0,166,4,813.0,3,3,3,333,Loyal
15645.0,19,4,1042.57,4,3,3,433,Loyal
15646.0,158,6,952.11,3,4,3,343,Loyal
15647.0,415,1,169.0,1,1,1,111,Lost
15648.0,204,4,599.9,2,3,3,233,Loyal
15649.0,336,4,2170.35,2,3,4,234,Lost
15650.0,515,3,539.03,1,3,2,132,Lost
15651.0,37,5,1259.06,4,4,4,444,Loyal
15652.0,91,6,1411.84,3,4,4,344,Loyal
15653.0,93,2,877.4399999999999,3,2,3,323,Loyal
15654.0,9,2,922.53,5,2,3,523,Loyal
15655.0,233,2,511.32,2,2,2,222,Loyal
15656.0,45,4,748.5,4,3,3,433,Loyal
15657.0,23,1,30.0,4,1,1,411,Loyal
15658.0,190,13,2270.34,3,5,4,354,Loyal
15659.0,44,3,532.49,4,3,2,432,Loyal
15660.0,25,18,2764.14,4,5,4,454,Loyal
15661.0,317,8,1215.95,2,4,4,244,Lost
15662.0,661,2,283.73,1,2,2,122,Lost
15663.0,106,1,138.14,3,1,1,311,Loyal
15664.0,51,7,1212.35,4,4,4,444,Loyal
15665.0,168,5,4015.12,3,4,5,345,Loyal
15666.0,472,2,632.9399999999999,1,2,3,123,Lost
15667.0,40,1,301.32,4,1,2,412,Loyal
15668.0,218,1,76.32000000000001,2,1,1,211,Loyal
15669.0,40,5,677.69,4,4,3,443,Loyal
15670.0,297,3,315.2,2,3,2,232,Lost
15671.0,19,10,2635.4900000000002,4,5,4,454,Loyal
15672.0,725,1,45.300000000000004,1,1,1,111,Lost
15673.0,88,10,6409.84,3,5,5,355,Loyal
15674.0,73,18,6217.85,3,5,5,355,Loyal
15675.0,81,4,542.04,3,3,2,332,Loyal
15676.0,9,5,3324.09,5,4,5,545,Loyal
15677.0,49,3,1305.63,4,3,4,434,Loyal
15678.0,53,3,1893.89,4,3,4,434,Loyal
15679.0,24,4,781.28,4,3,3,433,Loyal
15680.0,9,12,4464.4800000000005,5,5,5,555,Loyal
15681.0,18,16,2480.2,5,5,4,554,Loyal
15682.0,599,3,316.99,1,3,2,132,Lost
15683.0,117,2,524.54,3,2,2,322,Loyal
15684.0,547,6,147.8,1,4,1,141,Lost
15685.0,450,1,55.980000000000004,1,1,1,111,Lost
15686.0,420,1,90.0,1,1,1,111,Lost
15687.0,9,11,2981.5,5,5,5,555,Loyal
15688.0,419,1,190.57,1,1,1,111,Lost
15689.0,120,3,521.03,3,3,2,332,Loyal
15690.0,4,2,239.76,5,2,1,521,Loyal
15691.0,252,5,511.8,2,4,2,242,Loyal
15692.0,28,1,191.04,4,1,1,411,Loyal
15693.0,659,1,37.5,1,1,1,111,Lost
15694.0,1,29,10566.46,5,5,5,555,Loyal
15695.0,267,4,1131.04,2,3,3,233,Lost
15696.0,33,21,3757.4700000000003,4,5,5,455,Loyal
15697.0,690,1,246.75,1,1,1,111,Lost
15698.0,624,1,46.2,1,1,1,111,Lost
15699.0,18,1,309.65,5,1,2,512,Loyal
15700.0,172,3,664.03,3,3,3,333,Loyal
15701.0,2,4,1542.14,5,3,4,534,Loyal
15702.0,476,2,140.39000000000001,1,2,1,121,Lost
15703.0,265,1,211.5,2,1,1,211,Lost
15704.0,140,8,3744.1800000000003,3,4,5,345,Loyal
15705.0,201,1,143.1,2,1,1,211,Loyal
15706.0,60,7,1001.8100000000001,3,4,3,343,Loyal
15707.0,35,4,945.58,4,3,3,433,Loyal
15708.0,41,14,4323.9800000000005,4,5,5,455,Loyal
15709.0,284,2,327.85,2,2,2,222,Lost
15710.0,417,1,898.87,1,1,3,113,Lost
15711.0,557,2,420.25,1,2,2,122,Lost
15712.0,9,13,3467.46,5,5,5,555,Loyal
15713.0,143,6,985.99,3,4,3,343,Loyal
15714.0,12,5,784.8100000000001,5,4,3,543,Loyal
15715.0,556,5,658.02,1,4,3,143,Lost
15716.0,146,11,3056.81,3,5,5,355,Loyal
15717.0,234,5,607.0,2,4,3,243,Loyal
15718.0,540,1,293.79,1,1,2,112,Lost
15719.0,33,39,10134.36,4,5,5,455,Loyal
15720.0,24,2,741.92,4,2,3,423,Loyal
15721.0,12,1,507.08,5,1,2,512,Loyal
15722.0,36,15,5120.05,4,5,5,455,Loyal
15723.0,365,4,947.65,2,3,3,233,Lost
15724.0,201,5,299.8,2,4,2,242,Loyal
15725.0,15,1,415.25,5,1,2,512,Loyal
15726.0,390,1,321.91,2,1,2,212,Lost
15727.0,17,15,9445.51,5,5,5,555,Loyal
15728.0,49,3,409.80000000000007,4,3,2,432,Loyal
15729.0,198,5,154.70000000000002,2,4,1,241,Loyal
15730.0,66,7,1708.18,3,4,4,344,Loyal
15731.0,554,1,125.3,1,1,1,111,Lost
15732.0,212,12,1637.52,2,5,4,254,Loyal
15733.0,283,1,162.3,2,1,1,211,Lost
15734.0,115,4,2263.3,3,3,4,334,Loyal
15735.0,421,1,327.68,1,1,2,112,Lost
15736.0,430,3,1717.27,1,3,4,134,Lost
15737.0,15,12,1121.21,5,5,3,553,Loyal
15738.0,19,45,13342.12,4,5,5,455,Loyal
15739.0,66,1,449.12,3,1,2,312,Loyal
15740.0,49,1,154.88,4,1,1,411,Loyal
15741.0,458,2,208.62,1,2,1,121,Lost
15742.0,619,1,156.87,1,1,1,111,Lost
15743.0,16,4,784.46,5,3,3,533,Loyal
15744.0,78,1,34.8,3,1,1,311,Loyal
15745.0,9,6,1071.24,5,4,3,543,Loyal
15746.0,134,2,182.96,3,2,1,321,Loyal
15747.0,13,10,2560.66,5,5,4,554,Loyal
15748.0,40,3,614.7600000000001,4,3,3,433,Loyal
15749.0,235,4,21535.9,2,3,5,235,Loyal
15750.0,3,24,6692.551,5,5,5,555,Loyal
15751.0,461,14,1318.84,1,5,4,154,Lost
15752.0,40,10,4199.09,4,5,5,455,Loyal
15753.0,305,1,79.2,2,1,1,211,Lost
15754.0,51,12,3001.86,4,5,5,455,Loyal
15755.0,1,20,5936.95,5,5,5,555,Loyal
15756.0,61,4,532.96,3,3,2,332,Loyal
15757.0,66,6,2940.36,3,4,5,345,Loyal
15758.0,25,1,205.25,4,1,1,411,Loyal
15759.0,218,10,810.98,2,5,3,253,Loyal
15760.0,631,5,-5795.87,1,4,1,141,Lost
15761.0,443,1,143.05,1,1,1,111,Lost
15762.0,65,2,583.75,3,2,2,322,Loyal
15763.0,32,3,1048.67,4,3,3,433,Loyal
15764.0,81,14,4453.28,3,5,5,355,Loyal
15765.0,667,1,370.63,1,1,2,112,Lost
15766.0,64,4,799.66,3,3,3,333,Loyal
15767.0,641,2,-242.70000000000002,1,2,1,121,Lost
15768.0,116,36,15559.46,3,5,5,355,Loyal
15769.0,7,51,84269.38,5,5,5,555,Champions
15770.0,613,1,321.45,1,1,2,112,Lost
15771.0,604,3,1006.54,1,3,3,133,Lost
15772.0,418,1,280.88,1,1,2,112,Lost
15773.0,6,2,774.52,5,2,3,523,Loyal
15774.0,69,7,1324.2,3,4,4,344,Loyal
15775.0,245,2,150.5,2,2,1,221,Loyal
15776.0,133,1,241.62,3,1,1,311,Loyal
15777.0,241,9,1732.1599999999999,2,4,4,244,Loyal
15778.0,431,1,307.95,1,1,2,112,Lost
15779.0,463,2,124.08000000000001,1,2,1,121,Lost
15780.0,184,3,475.28000000000003,3,3,2,332,Loyal
15781.0,25,4,333.56,4,3,2,432,Loyal
15782.0,10,6,3985.65,5,4,5,545,Loyal
15783.0,11,1,246.3,5,1,1,511,Loyal
15784.0,468,2,848.3299999999999,1,2,3,123,Lost
15785.0,30,26,5825.33,4,5,5,455,Loyal
15786.0,44,9,8392.85,4,4,5,445,Loyal
15787.0,26,3,948.05,4,3,3,433,Loyal
15788.0,501,2,215.53,1,2,1,121,Lost
15789.0,358,7,1932.01,2,4,4,244,Lost
15790.0,10,1,220.85,5,1,1,511,Loyal
15791.0,44,9,3541.79,4,4,5,445,Loyal
15792.0,400,2,933.84,2,2,3,223,Lost
15793.0,9,9,2382.92,5,4,4,544,Loyal
15794.0,736,2,777.0,1,2,3,123,Lost
15795.0,150,8,1979.8700000000001,3,4,4,344,Loyal
15796.0,1,22,5019.95,5,5,5,555,Loyal
15797.0,113,6,2821.08,3,4,4,344,Loyal
15798.0,493,3,1535.37,1,3,4,134,Lost
15799.0,76,4,1424.29,3,3,4,334,Loyal
15800.0,107,7,1242.58,3,4,4,344,Loyal
15801.0,46,4,1042.19,4,3,3,433,Loyal
15802.0,143,3,-451.42,3,3,1,331,Loyal
15803.0,51,4,1929.66,4,3,4,434,Loyal
15804.0,1,19,3848.55,5,5,5,555,Loyal
15805.0,23,40,9708.92,4,5,5,455,Loyal
15806.0,46,3,784.58,4,3,3,433,Loyal
15807.0,50,6,1807.57,4,4,4,444,Loyal
15808.0,306,24,18248.83,2,5,5,255,Loyal
15809.0,36,9,862.88,4,4,3,443,Loyal
15810.0,79,13,2724.8,3,5,4,354,Loyal
15811.0,17,10,3843.2200000000003,5,5,5,555,Loyal
15812.0,107,13,5186.17,3,5,5,355,Loyal
15813.0,208,2,1303.9099999999999,2,2,4,224,Loyal
15814.0,3,8,2531.84,5,4,4,544,Loyal
15815.0,64,5,2100.6,3,4,4,344,Loyal
15816.0,542,3,93.3,1,3,1,131,Lost
15817.0,421,3,2766.4,1,3,4,134,Lost
15818.0,588,1,340.5,1,1,2,112,Lost
15819.0,49,11,3911.28,4,5,5,455,Loyal
15820.0,320,1,206.98,2,1,1,211,Lost
15821.0,44,2,570.96,4,2,2,422,Loyal
15822.0,3,8,1777.91,5,4,4,544,Loyal
15823.0,337,6,3033.86,2,4,5,245,Lost
15824.0,453,2,890.94,1,2,3,123,Lost
15825.0,172,1,532.94,3,1,2,312,Loyal
15826.0,51,6,2583.13,4,4,4,444,Loyal
15827.0,73,42,3430.96,3,5,5,355,Loyal
15828.0,375,1,1108.82,2,1,3,213,Lost
15829.0,99,2,636.14,3,2,3,323,Loyal
15830.0,29,2,547.7,4,2,2,422,Loyal
15831.0,58,4,747.76,4,3,3,433,Loyal
15832.0,254,1,836.79,2,1,3,213,Lost
15833.0,738,1,80.4,1,1,1,111,Lost
15834.0,70,9,3600.29,3,4,5,345,Loyal
15835.0,44,4,954.09,4,3,3,433,Loyal
15836.0,45,2,117.47,4,2,1,421,Loyal
15837.0,65,2,777.01,3,2,3,323,Loyal
15838.0,11,38,73404.11,5,5,5,555,Champions
15839.0,25,5,1020.74,4,4,3,443,Loyal
15840.0,59,3,345.66,3,3,2,332,Loyal
15841.0,64,12,2716.5,3,5,4,354,Loyal
15842.0,388,3,528.75,2,3,2,232,Lost
15843.0,304,1,118.95000000000002,2,1,1,211,Lost
15844.0,46,1,130.73999999999998,4,1,1,411,Loyal
15845.0,18,14,4273.65,5,5,5,555,Loyal
15846.0,385,1,107.01,2,1,1,211,Lost
15847.0,38,5,822.57,4,4,3,443,Loyal
15848.0,622,1,139.94,1,1,1,111,Lost
15849.0,596,1,-5876.34,1,1,1,111,Lost
15850.0,19,6,1058.72,4,4,3,443,Loyal
15851.0,527,1,109.73,1,1,1,111,Lost
15852.0,187,3,257.26,3,3,1,331,Loyal
15853.0,52,1,110.8,4,1,1,411,Loyal
15854.0,4,21,5583.81,5,5,5,555,Loyal
15855.0,137,6,1052.72,3,4,3,343,Loyal
15856.0,4,58,33817.44,5,5,5,555,Loyal
15857.0,19,2,570.48,4,2,2,422,Loyal
15858.0,16,15,3917.87,5,5,5,555,Loyal
15859.0,432,1,438.46,1,1,2,112,Lost
15860.0,41,17,2505.21,4,5,4,454,Loyal
15861.0,12,15,4217.99,5,5,5,555,Loyal
15862.0,8,13,2928.29,5,5,5,555,Loyal
15863.0,26,5,358.7,4,4,2,442,Loyal
15864.0,22,9,2014.22,4,4,4,444,Loyal
15865.0,41,5,2248.92,4,4,4,444,Loyal
15866.0,101,1,230.53,3,1,1,311,Loyal
15867.0,5,35,8974.85,5,5,5,555,Loyal
15868.0,583,1,94.53,1,1,1,111,Lost
15869.0,277,3,323.65999999999997,2,3,2,232,Lost
15870.0,33,4,862.61,4,3,3,433,Loyal
15871.0,437,1,33.099999999999994,1,1,1,111,Lost
15872.0,15,4,795.68,5,3,3,533,Loyal
15873.0,493,5,138.23999999999998,1,4,1,141,Lost
15874.0,63,25,11135.0,3,5,5,355,Loyal
15875.0,646,1,111.72,1,1,1,111,Lost
15876.0,409,2,1449.1399999999999,2,2,4,224,Lost
15877.0,2,3,440.78,5,3,2,532,Loyal
15878.0,562,2,330.77,1,2,2,122,Lost
15879.0,404,4,1157.3,2,3,3,233,Lost
15880.0,369,2,626.5600000000001,2,2,3,223,Lost
15881.0,312,8,438.24,2,4,2,242,Lost
15882.0,199,10,1448.91,2,5,4,254,Loyal
15883.0,2,2,396.48,5,2,2,522,Loyal
15884.0,432,3,243.75000000000003,1,3,1,131,Lost
15885.0,93,20,1737.57,3,5,4,354,Loyal
15886.0,60,4,1052.8700000000001,3,3,3,333,Loyal
15887.0,407,3,1027.15,2,3,3,233,Lost
15888.0,80,4,402.12,3,3,2,332,Loyal
15889.0,157,9,1795.83,3,4,4,344,Loyal
15890.0,395,5,535.65,2,4,2,242,Lost
15891.0,227,1,524.52,2,1,2,212,Loyal
15892.0,669,1,128.2,1,1,1,111,Lost
15893.0,482,1,305.28000000000003,1,1,2,112,Lost
15894.0,253,2,420.29,2,2,2,222,Loyal
15895.0,150,1,179.17,3,1,1,311,Loyal
15896.0,625,1,-1899.67,1,1,1,111,Lost
15897.0,194,2,222.05,2,2,1,221,Loyal
15898.0,1,29,5534.36,5,5,5,555,Loyal
15899.0,369,1,112.5,2,1,1,211,Lost
15900.0,24,5,890.5,4,4,3,443,Loyal
15901.0,17,9,684.23,5,4,3,543,Loyal
15902.0,380,1,145.01,2,1,1,211,Lost
15903.0,10,15,8859.82,5,5,5,555,Loyal
15904.0,8,1,164.68,5,1,1,511,Loyal
15905.0,543,1,114.69,1,1,1,111,Lost
15906.0,20,12,2467.89,4,5,4,454,Loyal
15907.0,4,3,967.45,5,3,3,533,Loyal
15908.0,491,2,764.57,1,2,3,123,Lost
15909.0,174,1,191.94,3,1,1,311,Loyal
15910.0,1,15,2681.8,5,5,4,554,Loyal
15911.0,448,10,1401.55,1,5,4,154,Lost
15912.0,178,9,1074.7,3,4,3,343,Loyal
15913.0,534,1,6.300000000000001,1,1,1,111,Lost
15914.0,378,2,205.99,2,2,1,221,Lost
15915.0,402,1,429.21,2,1,2,212,Lost
15916.0,16,17,3277.67,5,5,5,555,Loyal
15917.0,248,5,560.63,2,4,2,242,Loyal
15918.0,191,3,582.88,2,3,2,232,Loyal
15919.0,20,2,910.61,4,2,3,423,Loyal
15920.0,154,9,571.64,3,4,2,342,Loyal
15921.0,173,4,802.11,3,3,3,333,Loyal
15922.0,372,2,727.2,2,2,3,223,Lost
15923.0,373,1,254.16,2,1,1,211,Lost
15924.0,731,1,102.82,1,1,1,111,Lost
15925.0,194,1,207.15,2,1,1,211,Loyal
15926.0,542,1,134.44,1,1,1,111,Lost
15927.0,647,1,123.39,1,1,1,111,Lost
15928.0,656,1,293.53,1,1,2,112,Lost
15929.0,644,1,594.0,1,1,3,113,Lost
15930.0,67,1,426.63,3,1,2,312,Loyal
15931.0,428,1,239.9,1,1,1,111,Lost
15932.0,4,11,2461.85,5,5,4,554,Loyal
15933.0,21,3,1107.46,4,3,3,433,Loyal
15934.0,418,2,2190.66,1,2,4,124,Lost
15935.0,239,3,108.03999999999999,2,3,1,231,Loyal
15936.0,379,2,282.79,2,2,2,222,Lost
15937.0,64,1,145.35,3,1,1,311,Loyal
15938.0,112,9,734.81,3,4,3,343,Loyal
15939.0,90,17,9047.64,3,5,5,355,Loyal
15940.0,311,3,-3.552713678800501e-15,2,3,1,231,Lost
15941.0,513,2,230.6,1,2,1,121,Lost
15942.0,134,1,337.44,3,1,2,312,Loyal
15943.0,650,2,271.28999999999996,1,2,2,122,Lost
15944.0,277,4,2164.24,2,3,4,234,Lost
15945.0,365,4,827.27,2,3,3,233,Lost
15946.0,503,3,2304.18,1,3,4,134,Lost
15947.0,83,1,1708.24,3,1,4,314,Loyal
15948.0,8,3,1509.0900000000001,5,3,4,534,Loyal
15949.0,17,2,364.72,5,2,2,522,Loyal
15950.0,2,13,6938.51,5,5,5,555,Loyal
15951.0,1,4,974.52,5,3,3,533,Loyal
15952.0,34,4,806.57,4,3,3,433,Loyal
15953.0,15,21,3524.7,5,5,5,555,Loyal
15954.0,589,1,190.75,1,1,1,111,Lost
15955.0,24,25,8622.61,4,5,5,455,Loyal
15956.0,551,2,617.6,1,2,3,123,Lost
15957.0,32,3,930.1,4,3,3,433,Loyal
15958.0,74,4,492.99,3,3,2,332,Loyal
15959.0,682,3,579.49,1,3,2,132,Lost
15960.0,374,5,394.0,2,4,2,242,Lost
15961.0,379,1,451.28999999999996,2,1,2,212,Lost
15962.0,449,1,295.83,1,1,2,112,Lost
15963.0,20,2,470.76,4,2,2,422,Loyal
15964.0,663,1,272.96000000000004,1,1,2,112,Lost
15965.0,17,14,2999.34,5,5,5,555,Loyal
15966.0,444,2,399.58,1,2,2,122,Lost
15967.0,23,13,3019.2,4,5,5,455,Loyal
15968.0,388,1,418.05,2,1,2,212,Lost
15969.0,3,6,1043.85,5,4,3,543,Loyal
15970.0,304,2,1017.32,2,2,3,223,Lost
15971.0,18,20,4930.43,5,5,5,555,Loyal
15972.0,456,5,1810.27,1,4,4,144,Lost
15973.0,236,5,780.39,2,4,3,243,Loyal
15974.0,39,8,3429.55,4,4,5,445,Loyal
15975.0,84,1,371.01,3,1,2,312,Loyal
15976.0,165,6,1746.6399999999999,3,4,4,344,Loyal
15977.0,17,2,1054.73,5,2,3,523,Loyal
15978.0,77,5,3272.62,3,4,5,345,Loyal
15979.0,603,1,329.22,1,1,2,112,Lost
15980.0,89,9,6546.28,3,4,5,345,Loyal
15981.0,25,27,9268.07,4,5,5,455,Loyal
15982.0,605,1,324.51,1,1,2,112,Lost
15983.0,22,8,3958.8199999999997,4,4,5,445,Loyal
15984.0,3,32,8671.12,5,5,5,555,Loyal
15985.0,123,8,2610.28,3,4,4,344,Loyal
15986.0,30,2,354.42,4,2,2,422,Loyal
15987.0,12,8,1682.13,5,4,4,544,Loyal
15988.0,19,3,770.09,4,3,3,433,Loyal
15989.0,376,2,372.51,2,2,2,222,Lost
15990.0,44,7,2010.05,4,4,4,444,Loyal
15991.0,534,1,150.55,1,1,1,111,Lost
15992.0,4,3,896.6,5,3,3,533,Loyal
15993.0,9,10,2756.82,5,5,4,554,Loyal
